Date,Open,High,Low,Close,Adj Close,Volume
2000-08-04,4926.944,4957.746,4879.525,4915.97,4915.97,2346609600.0
2000-08-07,4921.932,4952.204,4888.597,4950.788,4950.788,1724393600.0
2000-08-08,4956.24,4996.58,4956.24,4989.45,4989.45,1539173300.0
2000-08-09,4985.504,5026.773,4983.504,5022.876,5022.876,1838836000.0
2000-08-10,5034.347,5047.483,5008.014,5036.55,5036.55,1672047600.0
2000-08-11,5051.484,5062.287,5007.67,5018.01,5018.01,1707934800.0
2000-08-14,5022.86,5041.667,5005.447,5013.178,5013.178,1545174500.0
2000-08-15,5006.902,5022.78,4958.554,4980.144,4980.144,1266630000.0
2000-08-16,4988.974,5007.993,4974.068,4999.46,4999.46,1507551300.0
2000-08-17,5006.33,5023.068,5000.012,5011.91,5011.91,1210109400.0
2000-08-18,5014.99,5022.667,4991.255,5006.876,5006.876,1280311900.0
2000-08-21,5003.707,5022.06,4985.787,5021.254,5021.254,1763344400.0
2000-08-22,5022.866,5040.106,4941.133,4944.66,4944.66,1738921200.0
2000-08-23,4919.564,4953.176,4707.05,4901.464,4901.464,2477008000.0
2000-08-24,4907.053,4950.847,4866.812,4936.292,4936.292,1626732200.0
2000-08-25,4942.192,4959.064,4908.693,4950.653,4950.653,1248886200.0
2000-08-28,4955.615,4961.056,4940.73,4957.474,4957.474,1297906900.0
2000-08-29,4965.386,4987.107,4961.338,4985.458,4985.458,1476247200.0
2000-08-30,4989.717,5003.122,4926.712,4930.823,4930.823,1446421800.0
2000-08-31,4906.652,4914.696,4825.78,4826.303,4826.303,1832565200.0
2000-09-01,4800.593,4840.44,4779.33,4782.933,4782.933,1326993600.0
2000-09-04,4775.58,4819.35,4742.716,4817.942,4817.942,1165451200.0
2000-09-05,4822.097,4842.358,4701.212,4723.072,4723.072,1125283500.0
2000-09-06,4687.03,4706.992,4623.77,4632.687,4632.687,1230445500.0
2000-09-07,4633.834,4710.317,4633.834,4670.47,4670.47,914247300.0
2000-09-08,4681.154,4718.12,4673.932,4700.88,4700.88,842385900.0
2000-09-11,4711.788,4716.39,4672.327,4704.872,4704.872,878371700.0
2000-09-12,4709.645,4735.794,4693.014,4734.01,4734.01,862903000.0
2000-09-13,4734.386,4796.81,4731.598,4771.324,4771.324,1302803500.0
2000-09-14,4775.047,4783.64,4711.43,4727.81,4727.81,1100636500.0
2000-09-15,4717.812,4719.357,4677.908,4710.796,4710.796,758437300.0
2000-09-18,4714.594,4714.667,4624.81,4628.838,4628.838,743454300.0
2000-09-19,4609.78,4609.78,4498.857,4512.508,4512.508,1013873700.0
2000-09-20,4504.905,4558.394,4480.865,4551.032,4551.032,813407100.0
2000-09-21,4558.626,4570.884,4512.85,4518.343,4518.343,761710100.0
2000-09-22,4511.863,4511.863,4454.164,4465.13,4465.13,664513000.0
2000-09-25,4460.106,4475.1,4424.012,4428.03,4428.03,587018900.0
2000-09-26,4430.58,4479.875,4430.58,4477.397,4477.397,670596600.0
2000-09-27,4483.27,4541.54,4482.388,4541.323,4541.323,590290700.0
2000-09-28,4545.793,4553.002,4459.353,4465.196,4465.196,655095100.0
2000-09-29,4467.665,4525.035,4467.665,4523.658,4523.658,541951800.0
