Date,Open,High,Low,Close,Adj Close,Volume
2012-04-17,716.5329,718.4609,708.3984,709.1394,709.1394,183319520
2012-04-18,710.1424,724.0291,710.1003,723.462,723.462,236595413
2012-04-19,723.8331,728.4597,721.5867,725.12,725.12,234132587
2012-04-20,724.1285,728.7182,720.8302,728.7182,728.7182,217759082
2012-04-23,724.9032,724.9032,689.4432,690.4325,690.4325,371809793
2012-04-24,680.6122,689.8831,663.9216,681.5346,681.5346,287657957
2012-04-25,679.7535,684.4823,674.5454,682.5244,682.5244,200800149
2012-04-26,683.0198,685.8152,673.9438,678.4441,678.4441,178175875
2012-04-27,677.5523,689.097,676.0706,685.1319,685.1319,187803352
2012-05-02,692.3469,696.4217,686.1802,693.6094,693.6094,208885085
2012-05-03,693.4019,699.4092,690.7592,699.3064,699.3064,195262472
2012-05-04,699.8788,713.8442,699.8788,713.1866,713.1866,261838188
2012-05-07,710.9771,733.045,709.8667,733.045,733.045,309428194
2012-05-08,733.8283,738.5213,730.5544,731.7236,731.7236,302463326
2012-05-09,727.6008,727.6984,718.7199,719.3501,719.3501,253830276
2012-05-10,718.2432,730.7778,718.2432,727.2851,727.2851,235333778
2012-05-11,726.5617,730.8331,720.9335,721.0781,721.0781,272066910
2012-05-14,725.5219,729.6679,717.937,719.8724,719.8724,265740121
2012-05-15,714.5834,720.2103,709.6295,720.115,720.115,239165472
2012-05-16,718.71,722.208,709.8769,709.9569,709.9569,198175476
2012-05-17,709.4983,718.438,703.9251,716.1709,716.1709,201702370
2012-05-18,711.6865,717.2683,705.2491,706.2166,706.2166,255758898
2012-05-21,705.8649,709.6823,698.8053,704.8033,704.8033,216190776
2012-05-22,706.9233,714.9122,706.9233,714.6626,714.6626,182992474
2012-05-23,715.0336,717.2015,705.2035,713.0171,713.0171,243769201
2012-05-24,711.6854,718.0216,710.0747,712.5772,712.5772,262556290
2012-05-25,713.0439,714.9019,700.6221,702.7249,702.7249,227596852
2012-05-28,699.6379,707.4942,686.0749,706.4706,706.4706,231536349
2012-05-29,705.7857,721.7251,704.2012,720.454,720.454,277976080
2012-05-30,720.5723,731.2821,719.1436,727.1881,727.1881,331031724
2012-05-31,724.4603,740.4872,721.7084,734.4546,734.4546,350950418
2012-06-01,733.6234,739.9311,729.9996,734.2571,734.2571,314015137
2012-06-04,721.68,734.2605,717.0373,717.1019,717.1019,323151670
2012-06-05,718.113,721.5656,713.5791,715.9301,715.9301,206662325
2012-06-06,717.1285,722.3613,711.1903,715.2403,715.2403,197821520
2012-06-07,721.5614,725.2913,709.168,711.4283,711.4283,216035443
2012-06-08,716.419,721.3574,710.2684,713.9214,713.9214,248574132
2012-06-11,714.1225,734.5043,714.1225,734.5043,734.5043,316024855
2012-06-12,731.0419,739.0217,729.707,735.2944,735.2944,313093756
2012-06-13,735.6031,746.5051,735.6031,746.5051,746.5051,337757614
2012-06-14,745.7595,750.284,739.9119,740.9669,740.9669,301755344
2012-06-15,742.3848,747.2971,733.3263,742.268,742.268,299647512
2012-06-18,744.0495,753.7718,744.0495,752.978,752.978,334320098
2012-06-19,751.2664,752.7661,746.0878,747.4929,747.4929,297375859
